EnsembleTransiveSelf(FCN),MiddlePhalanxOutlineAgeGroup,trainining_time,294.4820227622986,avg_cpu_usage,20.35306122448979,avg_memory_usage,,40.14693877551019,avg_gpu_usage,,37.761565836298935,accuracy,,0.5909090909090909,f1_score,,0.5318004781697236
EnsembleTransiveSelf(FCN),CricketX,trainining_time,466.79343152046204,avg_cpu_usage,18.97167381974249,avg_memory_usage,,40.074678111588,avg_gpu_usage,,77.21396396396396,accuracy,,0.7948717948717948,f1_score,,0.7912470869836958
EnsembleTransiveSelf(FCN),FiftyWords,trainining_time,489.6793553829193,avg_cpu_usage,23.88237704918032,avg_memory_usage,,39.23893442622955,avg_gpu_usage,,78.89079229122056,accuracy,,0.7054945054945055,f1_score,,0.6921917061257039
EnsembleTransiveSelf(FCN),FaceFour,trainining_time,278.4598619937897,avg_cpu_usage,26.155395683453243,avg_memory_usage,,38.84604316546766,avg_gpu_usage,,32.928301886792454,accuracy,,0.8181818181818182,f1_score,,0.8129837678563315
EnsembleTransiveSelf(FCN),Wine,trainining_time,310.6267535686493,avg_cpu_usage,27.913548387096753,avg_memory_usage,,39.14193548387091,avg_gpu_usage,,33.604729729729726,accuracy,,0.5740740740740741,f1_score,,0.5384615384615385
EnsembleTransiveSelf(FCN),StarLightCurves,trainining_time,7978.468325138092,avg_cpu_usage,20.87398945518455,avg_memory_usage,,39.63863921667241,avg_gpu_usage,,89.26962008676219,accuracy,,0.9737736765420106,f1_score,,0.9733526651045143
EnsembleTransiveSelf(FCN),ChlorineConcentration,trainining_time,731.1851170063019,avg_cpu_usage,21.016164383561645,avg_memory_usage,,38.892876712328494,avg_gpu_usage,,76.74461979913917,accuracy,,0.8221354166666667,f1_score,,0.818199668962945
EnsembleTransiveSelf(FCN),CBF,trainining_time,290.48358058929443,avg_cpu_usage,17.319310344827585,avg_memory_usage,,38.9027586206896,avg_gpu_usage,,35.28623188405797,accuracy,,0.99,f1_score,,0.989998923572076
EnsembleTransiveSelf(FCN),TwoLeadECG,trainining_time,356.5788459777832,avg_cpu_usage,19.997752808988757,avg_memory_usage,,38.90617977528079,avg_gpu_usage,,28.78529411764706,accuracy,,0.8735733099209834,f1_score,,0.873555571323198
EnsembleTransiveSelf(FCN),ECGFiveDays,trainining_time,366.59840393066406,avg_cpu_usage,21.363387978142075,avg_memory_usage,,38.90327868852448,avg_gpu_usage,,31.439655172413794,accuracy,,0.867595818815331,f1_score,,0.867596890462744
EnsembleTransiveSelf(FCN),ToeSegmentation2,trainining_time,256.3979196548462,avg_cpu_usage,17.564062500000006,avg_memory_usage,,38.906249999999986,avg_gpu_usage,,32.06147540983606,accuracy,,0.9384615384615385,f1_score,,0.9362341362341362
EnsembleTransiveSelf(FCN),ElectricDevices,trainining_time,2720.5574791431427,avg_cpu_usage,19.786229749631808,avg_memory_usage,,38.88652430044207,avg_gpu_usage,,90.56939090208172,accuracy,,0.7548956036830502,f1_score,,0.7342581854401049
EnsembleTransiveSelf(FCN),Trace,trainining_time,12.018253803253174,avg_cpu_usage,21.283333333333328,avg_memory_usage,,38.75,avg_gpu_usage,,44.18181818181818,accuracy,,1.0,f1_score,,1.0
EnsembleTransiveSelf(FCN),Haptics,trainining_time,646.0006728172302,avg_cpu_usage,19.627950310558994,avg_memory_usage,,38.725776397515595,avg_gpu_usage,,85.1103896103896,accuracy,,0.474025974025974,f1_score,,0.46436771749397276
EnsembleTransiveSelf(FCN),Symbols,trainining_time,486.7766191959381,avg_cpu_usage,19.786831275720154,avg_memory_usage,,38.775720164609176,avg_gpu_usage,,56.57235421166307,accuracy,,0.9487437185929648,f1_score,,0.9487026454400298
EnsembleTransiveSelf(FCN),Lightning2,trainining_time,272.461062669754,avg_cpu_usage,17.587500000000006,avg_memory_usage,,38.804411764705975,avg_gpu_usage,,46.4015444015444,accuracy,,0.7868852459016393,f1_score,,0.7839424848674174
EnsembleTransiveSelf(FCN),LargeKitchenAppliances,trainining_time,795.2028884887695,avg_cpu_usage,20.75062972292191,avg_memory_usage,,38.78463476070527,avg_gpu_usage,,88.36015831134564,accuracy,,0.9013333333333333,f1_score,,0.9003172792230609
EnsembleTransiveSelf(FCN),ShapeletSim,trainining_time,12.019478559494019,avg_cpu_usage,16.166666666666664,avg_memory_usage,,38.81666666666666,avg_gpu_usage,,35.0,accuracy,,1.0,f1_score,,1.0
EnsembleTransiveSelf(FCN),Mallat,trainining_time,1774.729727268219,avg_cpu_usage,19.50688487584649,avg_memory_usage,,38.8757336343117,avg_gpu_usage,,90.06205673758865,accuracy,,0.8494669509594883,f1_score,,0.8492394312383604
EnsembleTransiveSelf(FCN),OliveOil,trainining_time,254.81827998161316,avg_cpu_usage,26.913385826771655,avg_memory_usage,,40.574803149606275,avg_gpu_usage,,34.016460905349795,accuracy,,0.8666666666666667,f1_score,,0.861005291005291
EnsembleTransiveSelf(FCN),HandOutlines,trainining_time,4067.212280035019,avg_cpu_usage,21.32679802955669,avg_memory_usage,,40.28955665024466,avg_gpu_usage,,96.37374258447252,accuracy,,0.8027027027027027,f1_score,,0.8028636137860072
EnsembleTransiveSelf(FCN),Strawberry,trainining_time,528.8269562721252,avg_cpu_usage,20.6276515151515,avg_memory_usage,,40.20643939393946,avg_gpu_usage,,77.61309523809524,accuracy,,0.9540540540540541,f1_score,,0.9540148657158485
EnsembleTransiveSelf(FCN),MoteStrain,trainining_time,324.5040690898895,avg_cpu_usage,18.515432098765444,avg_memory_usage,,40.20617283950607,avg_gpu_usage,,31.67207792207792,accuracy,,0.8394568690095847,f1_score,,0.8391691478561113
